asset_id,date,vibration_mm_s,temperature_c,current_a,hours_since_maintenance,asset_age_days,failure_within_7d
A091,2025-03-21,3.347,55.35,54.84,478,666,0
A091,2025-03-22,3.957,57.69,51.04,528,666,0
A091,2025-03-23,3.41,53.62,49.28,101,666,0
A091,2025-03-24,3.002,58.16,49.07,1673,666,0
A091,2025-03-25,3.184,58.86,54.21,465,666,0
A091,2025-03-26,3.919,60.48,53.57,526,666,0
A091,2025-03-27,3.169,60.89,50.87,1070,666,0
A091,2025-03-28,3.871,63.79,49.58,1360,666,0
A091,2025-03-29,3.481,54.91,50.95,130,666,0
A091,2025-03-30,4.073,57.74,52.14,71,666,0
A091,2025-03-31,3.615,59.31,48.08,1216,666,0
A091,2025-04-01,3.103,57.47,51.07,926,666,0
A092,2025-02-01,4.583,63.26,49.77,1030,1506,0
A092,2025-02-02,4.931,64.75,53.13,674,1506,0
A092,2025-02-03,4.601,63.9,52.34,1755,1506,0
A092,2025-02-04,4.241,64.06,54.91,1685,1506,0
A092,2025-02-05,4.358,63.19,49.96,883,1506,0
A092,2025-02-06,4.136,57.81,55.59,48,1506,0
A092,2025-02-07,4.65,63.63,50.49,979,1506,0
A092,2025-02-08,4.286,60.36,50.33,172,1506,0
A092,2025-02-09,4.855,63.25,52.02,112,1506,0
A092,2025-02-10,4.846,60.56,48.81,1150,1506,0
A092,2025-02-11,4.139,60.79,50.61,1811,1506,0
A092,2025-02-12,4.608,63.58,51.06,849,1506,0
A092,2025-02-13,4.226,58.42,47.61,178,1506,0
A092,2025-02-14,3.947,64.37,56.06,1394,1506,0
A092,2025-02-15,4.298,63.66,56.02,1845,1506,0
A092,2025-02-16,4.323,64.25,52.38,1399,1506,0
A092,2025-02-17,5.031,64.89,49.51,1764,1506,0
A092,2025-02-18,4.623,66.65,57.19,192,1506,0
A092,2025-02-19,4.454,62.45,53.49,550,1506,0
A092,2025-02-20,4.716,60.48,52.88,456,1506,0
A092,2025-02-21,4.584,62.41,49.01,432,1506,0
A092,2025-02-22,4.924,58.42,56.53,489,1506,0
A092,2025-02-23,4.282,61.24,50.96,1041,1506,0
A092,2025-02-24,4.211,62.66,54.6,1142,1506,0
A092,2025-02-25,4.963,65.14,55.41,893,1506,0
A092,2025-02-26,4.906,66.43,54.93,1199,1506,0
A092,2025-02-27,4.405,67.33,53.19,1353,1506,0
A092,2025-02-28,4.238,65.36,49.23,1311,1506,0
A092,2025-03-01,4.92,65.22,54.48,528,1506,0
A092,2025-03-02,4.866,65.14,53.57,1453,1506,0
A092,2025-03-03,4.583,58.1,56.26,151,1506,0
A092,2025-03-04,4.036,61.29,54.89,1823,1506,0
A092,2025-03-05,3.999,63.44,47.97,1681,1506,0
A092,2025-03-06,5.03,65.37,53.51,888,1506,0
A092,2025-03-07,4.202,63.3,51.86,1787,1506,0
A092,2025-03-08,3.472,63.02,52.81,1744,1506,0
A092,2025-03-09,4.526,61.97,50.98,418,1506,0
A092,2025-03-10,3.609,60.77,56.45,1932,1506,0
A092,2025-03-11,4.26,61.19,56.64,1426,1506,0
A092,2025-03-12,5.02,62.75,49.06,706,1506,0
A092,2025-03-13,4.177,62.28,47.91,1125,1506,0
A092,2025-03-14,4.178,57.24,52.68,299,1506,0
A092,2025-03-15,4.63,57.87,49.48,1418,1506,0
A092,2025-03-16,5.214,63.28,52.73,1782,1506,0
A092,2025-03-17,4.464,63.41,52.33,1159,1506,0
A092,2025-03-18,4.589,61.13,58.66,1597,1506,0
A092,2025-03-19,4.386,64.02,51.4,1739,1506,0
A092,2025-03-20,4.46,59.01,55.79,1319,1506,0
A092,2025-03-21,3.759,61.87,50.74,286,1506,0
A092,2025-03-22,4.031,60.47,54.06,358,1506,0
A092,2025-03-23,4.344,58.04,54.27,196,1506,0
A092,2025-03-24,4.664,59.57,55.05,1099,1506,0
A092,2025-03-25,4.555,63.03,55.25,1948,1506,0
A092,2025-03-26,4.934,60.65,55.53,1926,1506,0
A092,2025-03-27,4.299,64.12,51.55,555,1506,0
A092,2025-03-28,3.963,62.24,51.59,91,1506,0
A092,2025-03-29,4.077,59.59,56.34,84,1506,0
A092,2025-03-30,4.422,62.75,52.86,76,1506,0
A092,2025-03-31,4.616,64.07,57.28,720,1506,0
A092,2025-04-01,4.462,63.63,51.16,1925,1506,0
A093,2025-02-01,4.053,61.42,53.93,17,1437,0
A093,2025-02-02,4.557,62.88,54.45,416,1437,0
A093,2025-02-03,4.617,58.42,54.51,1676,1437,0
A093,2025-02-04,3.816,59.45,52.73,200,1437,0
A093,2025-02-05,4.565,62.38,54.19,160,1437,0
A093,2025-02-06,4.565,60.77,53.22,1822,1437,0
A093,2025-02-07,4.266,60.08,54.44,1482,1437,0
A093,2025-02-08,4.695,60.32,49.55,1660,1437,0
A093,2025-02-09,3.705,62.17,56.91,335,1437,0
A093,2025-02-10,4.876,68.6,52.2,735,1437,0
A093,2025-02-11,3.891,61.79,46.33,1602,1437,0
A093,2025-02-12,4.395,60.94,54.66,1380,1437,0
A093,2025-02-13,4.334,58.21,53.43,900,1437,0
A093,2025-02-14,4.924,65.12,58.21,881,1437,0
A093,2025-02-15,4.445,60.54,60.02,1065,1437,0
A093,2025-02-16,5.084,64.65,56.23,296,1437,0
A093,2025-02-17,4.412,62.6,53.56,926,1437,0
A093,2025-02-18,3.896,63.06,47.69,1355,1437,0
A093,2025-02-19,4.674,62.55,54.64,726,1437,0
A093,2025-02-20,4.173,63.77,52.87,102,1437,0
A093,2025-02-21,4.492,65.36,55.96,1007,1437,0
A093,2025-02-22,5.243,61.92,53.34,620,1437,0
A093,2025-02-23,4.244,62.49,50.19,877,1437,0
A093,2025-02-24,4.357,62.91,53.11,352,1437,0
A093,2025-02-25,3.807,64.42,53.41,1722,1437,0
A093,2025-02-26,4.362,57.84,52.02,1783,1437,0
A093,2025-02-27,4.31,60.57,52.37,504,1437,0
A093,2025-02-28,3.763,61.73,49.61,140,1437,0
A093,2025-03-01,3.965,58.1,48.52,546,1437,0
A093,2025-03-02,4.319,64.23,50.89,1015,1437,0
A093,2025-03-03,4.97,61.32,55.27,1153,1437,0
A093,2025-03-04,4.716,58.77,52.64,1352,1437,0
A093,2025-03-05,4.734,65.45,54.53,448,1437,0
A093,2025-03-06,4.255,58.96,53.88,1931,1437,0
A093,2025-03-07,4.332,59.19,52.7,398,1437,0
A093,2025-03-08,4.605,65.27,54.36,630,1437,0
A093,2025-03-09,4.549,64.21,54.59,1675,1437,0
A093,2025-03-10,4.726,61.4,50.78,165,1437,0
A093,2025-03-11,4.894,66.52,46.47,1236,1437,0
A093,2025-03-12,4.543,63.15,51.21,1840,1437,0
A093,2025-03-13,4.187,63.22,56.83,196,1437,0
A093,2025-03-14,4.156,60.29,56.3,82,1437,0
A093,2025-03-15,4.544,60.77,57.85,930,1437,0
A093,2025-03-16,3.805,59.75,49.62,343,1437,0
A093,2025-03-17,4.174,65.56,54.68,591,1437,0
A093,2025-03-18,4.38,59.33,54.14,1694,1437,0
A093,2025-03-19,4.709,63.75,50.21,1210,1437,0
A093,2025-03-20,4.641,64.98,54.2,747,1437,0
A093,2025-03-21,4.244,65.71,49.09,1465,1437,0
A093,2025-03-22,4.478,63.29,57.97,1219,1437,0
A093,2025-03-23,4.784,61.64,54.16,1055,1437,0
A093,2025-03-24,4.228,61.05,53.25,1855,1437,0
A093,2025-03-25,4.329,62.84,52.42,173,1437,0
A093,2025-03-26,4.645,64.63,55.42,1309,1437,0
A093,2025-03-27,5.168,63.31,57.68,1006,1437,0
A093,2025-03-28,4.487,64.3,59.35,220,1437,0
A093,2025-03-29,4.476,61.16,53.61,1135,1437,0
A093,2025-03-30,4.892,65.72,47.71,1218,1437,0
A093,2025-03-31,4.334,61.94,53.63,1285,1437,0
A093,2025-04-01,4.235,62.44,56.66,376,1437,0
A094,2025-02-01,2.912,57.9,49.12,947,629,0
A094,2025-02-02,3.47,58.59,49.57,520,629,0
A094,2025-02-03,3.354,60.59,54.82,1156,629,0
A094,2025-02-04,3.496,59.94,48.42,1387,629,0
A094,2025-02-05,3.38,57.42,49.63,879,629,0
A094,2025-02-06,2.941,57.14,52.14,330,629,0
A094,2025-02-07,3.691,56.55,48.72,487,629,0
A094,2025-02-08,4.011,59.76,56.64,556,629,0
A094,2025-02-09,3.551,59.21,54.27,1741,629,0
A094,2025-02-10,3.571,51.9,49.46,969,629,0
A094,2025-02-11,3.316,58.15,53.21,1718,629,0
A094,2025-02-12,3.72,60.51,51.16,797,629,0
A094,2025-02-13,3.55,60.81,47.82,1384,629,0
A094,2025-02-14,3.309,61.48,52.16,1200,629,0
A094,2025-02-15,4.067,56.87,54.24,396,629,0
A094,2025-02-16,3.837,57.95,51.1,1171,629,0
A094,2025-02-17,3.428,57.31,53.75,1843,629,0
A094,2025-02-18,4.124,58.15,50.93,541,629,0
A094,2025-02-19,3.812,58.76,48.76,1403,629,0
A094,2025-02-20,3.805,62.21,49.28,1948,629,0
A094,2025-02-21,2.724,61.86,47.63,658,629,0
A094,2025-02-22,3.141,57.77,50.88,1784,629,0
A094,2025-02-23,4.028,60.11,50.06,1284,629,0
A094,2025-02-24,4.1,57.83,46.6,822,629,0
A094,2025-02-25,3.858,55.54,57.93,1293,629,0
A094,2025-02-26,4.111,61.97,52.42,1381,629,0
A094,2025-02-27,3.498,60.77,51.54,713,629,0
A094,2025-02-28,3.593,55.32,53.62,1723,629,0
A094,2025-03-01,3.799,56.66,48.63,192,629,0
A094,2025-03-02,4.278,59.44,51.52,1079,629,0
A094,2025-03-03,3.786,57.46,56.28,1893,629,0
A094,2025-03-04,3.45,61.98,51.83,886,629,0
A094,2025-03-05,4.138,60.53,48.32,1544,629,0
A094,2025-03-06,3.982,60.36,49.94,1671,629,0
A094,2025-03-07,3.651,57.34,53.34,248,629,0
A094,2025-03-08,2.363,57.93,51.71,490,629,0
A094,2025-03-09,3.768,58.27,49.87,402,629,0
A094,2025-03-10,3.41,55.78,53.87,1933,629,0
A094,2025-03-11,3.953,55.87,55.93,1152,629,0
A094,2025-03-12,3.33,57.61,51.69,1349,629,0
A094,2025-03-13,3.449,59.76,53.22,890,629,0
A094,2025-03-14,3.877,61.95,49.57,1544,629,0
A094,2025-03-15,3.645,61.32,53.07,650,629,0
A094,2025-03-16,3.422,58.86,47.89,1380,629,0
A094,2025-03-17,3.508,57.29,57.65,515,629,0
A094,2025-03-18,3.471,55.39,47.88,532,629,0
A094,2025-03-19,3.682,59.48,50.39,714,629,0
A094,2025-03-20,3.245,56.68,48.32,1157,629,0
A094,2025-03-21,2.725,59.74,52.61,281,629,0
A094,2025-03-22,3.277,60.62,53.68,546,629,0
A094,2025-03-23,4.037,57.07,49.94,11,629,0
A094,2025-03-24,3.79,54.58,49.64,1127,629,0
A094,2025-03-25,3.833,58.74,49.31,283,629,0
A094,2025-03-26,2.826,52.85,51.14,857,629,0
A094,2025-03-27,4.33,57.4,52.37,1672,629,0
A094,2025-03-28,3.713,57.61,60.11,141,629,0
A094,2025-03-29,3.636,62.71,49.23,1043,629,0
A094,2025-03-30,3.548,57.84,52.36,1704,629,0
A094,2025-03-31,3.995,56.56,53.57,422,629,0
A094,2025-04-01,2.909,61.57,54.68,184,629,0
A095,2025-02-01,3.495,53.81,50.39,1607,119,0
A095,2025-02-02,3.23,54.61,50.38,1446,119,0
A095,2025-02-03,3.556,52.69,50.21,1485,119,0
A095,2025-02-04,2.349,55.51,49.61,1035,119,0
A095,2025-02-05,3.173,56.95,46.74,1057,119,0
A095,2025-02-06,3.496,59.44,49.37,620,119,0
A095,2025-02-07,2.907,53.11,50.59,42,119,0
A095,2025-02-08,3.349,52.29,54.42,1497,119,0
A095,2025-02-09,3.114,56.22,52.32,409,119,0
A095,2025-02-10,2.615,54.88,46.58,113,119,0
A095,2025-02-11,2.764,54.46,50.76,204,119,0
A095,2025-02-12,3.172,52.39,49.55,1576,119,0
A095,2025-02-13,3.194,58.34,47.85,1457,119,0
A095,2025-02-14,2.715,57.05,44.77,1010,119,0
A095,2025-02-15,2.981,60.99,50.73,255,119,0
A095,2025-02-16,3.012,55.49,49.72,773,119,0
A095,2025-02-17,2.752,57.4,51.11,375,119,0
A095,2025-02-18,3.418,50.55,51.64,8,119,0
A095,2025-02-19,3.295,52.97,51.95,49,119,0
A095,2025-02-20,2.769,56.49,50.82,796,119,0
A095,2025-02-21,3.233,55.16,49.14,1693,119,0
A095,2025-02-22,2.533,57.32,49.97,73,119,0
A095,2025-02-23,3.077,53.37,49.18,1174,119,0
A095,2025-02-24,2.681,60.1,49.47,1558,119,0
A095,2025-02-25,3.458,49.43,50.88,1139,119,0
A095,2025-02-26,3.535,55.03,53.48,1652,119,0
A095,2025-02-27,3.576,56.42,54.89,1767,119,1
A095,2025-02-28,2.449,58.41,50.32,870,119,0
A095,2025-03-01,3.139,55.61,47.93,182,119,0
A095,2025-03-02,2.87,56.63,55.78,1666,119,0
A095,2025-03-03,2.612,58.8,51.55,810,119,0
A095,2025-03-04,3.179,56.29,50.62,420,119,0
A095,2025-03-05,3.985,53.4,48.79,1514,119,0
A095,2025-03-06,2.388,56.18,49.31,749,119,0
A095,2025-03-07,2.477,55.01,52.88,1547,119,0
A095,2025-03-08,3.55,55.88,56.9,1535,119,0
A095,2025-03-09,2.841,55.32,48.33,1670,119,0
A095,2025-03-10,3.486,53.98,53.31,439,119,0
A095,2025-03-11,3.16,53.67,47.43,1237,119,0
A095,2025-03-12,2.677,55.83,49.36,414,119,0
A095,2025-03-13,2.928,56.05,52.6,1917,119,0
A095,2025-03-14,3.247,59.44,53.45,481,119,0
A095,2025-03-15,3.65,59.49,52.38,876,119,0
A095,2025-03-16,2.83,56.27,50.13,1222,119,0
A095,2025-03-17,4.176,52.04,50.69,1816,119,0
A095,2025-03-18,3.162,60.53,54.11,821,119,0
A095,2025-03-19,2.622,58.12,44.02,1597,119,0
A095,2025-03-20,2.581,55.36,53.73,1695,119,0
A095,2025-03-21,3.153,51.85,49.31,1112,119,0
A095,2025-03-22,3.294,56.96,47.62,460,119,0
A095,2025-03-23,3.155,53.02,51.37,954,119,0
A095,2025-03-24,3.119,58.85,45.7,889,119,0
A095,2025-03-25,2.944,55.32,45.54,1095,119,0
A095,2025-03-26,3.32,57.67,53.63,1029,119,0
A095,2025-03-27,2.721,57.76,49.57,337,119,0
A095,2025-03-28,3.092,55.66,50.29,724,119,0
A095,2025-03-29,3.018,55.23,51.96,1358,119,0
A095,2025-03-30,2.605,56.47,48.98,1551,119,0
A095,2025-03-31,2.945,56.22,50.07,113,119,0
A095,2025-04-01,3.13,55.61,50.89,745,119,0
A096,2025-02-01,3.346,64.36,52.44,1426,761,0
A096,2025-02-02,4.236,62.54,52.31,1264,761,0
A096,2025-02-03,3.758,60.34,52.55,1238,761,0
A096,2025-02-04,4.093,58.29,51.87,1204,761,0
A096,2025-02-05,3.533,56.79,49.5,768,761,0
A096,2025-02-06,4.022,61.95,52.19,1051,761,0
A096,2025-02-07,4.756,63.01,51.21,908,761,0
A096,2025-02-08,4.24,60.23,51.0,660,761,0
A096,2025-02-09,3.231,53.08,52.68,1914,761,0
A096,2025-02-10,3.645,56.14,49.7,1216,761,0
A096,2025-02-11,4.538,57.21,52.46,775,761,0
A096,2025-02-12,3.724,59.29,55.51,757,761,0
A096,2025-02-13,3.83,55.67,51.47,254,761,0
A096,2025-02-14,4.48,61.1,54.0,355,761,0
A096,2025-02-15,4.209,57.02,49.3,1694,761,0
A096,2025-02-16,3.762,59.26,51.58,1970,761,0
A096,2025-02-17,3.962,60.1,53.86,1372,761,0
A096,2025-02-18,3.22,59.65,50.76,1421,761,0
A096,2025-02-19,3.441,61.6,50.9,5,761,0
A096,2025-02-20,3.905,58.6,49.7,1916,761,0
A096,2025-02-21,3.171,60.29,54.32,34,761,0
A096,2025-02-22,3.456,60.44,51.66,1183,761,0
A096,2025-02-23,4.361,61.05,55.42,129,761,0
A096,2025-02-24,3.556,57.2,56.43,1708,761,0
A096,2025-02-25,4.453,57.8,50.25,1392,761,0
A096,2025-02-26,4.134,57.25,53.5,347,761,0
A096,2025-02-27,4.421,52.36,49.69,129,761,0
A096,2025-02-28,4.018,61.61,50.5,1547,761,0
A096,2025-03-01,3.18,56.12,50.11,806,761,0
A096,2025-03-02,3.993,60.73,54.09,1691,761,0
A096,2025-03-03,4.128,57.18,52.18,1803,761,0
A096,2025-03-04,4.202,62.99,49.37,1255,761,0
A096,2025-03-05,4.426,59.3,52.65,173,761,0
A096,2025-03-06,3.498,61.1,52.74,940,761,0
A096,2025-03-07,4.04,57.59,53.8,1504,761,0
A096,2025-03-08,4.245,57.95,51.13,210,761,0
A096,2025-03-09,3.878,56.6,55.16,1827,761,0
A096,2025-03-10,3.612,59.18,54.37,1398,761,0
A096,2025-03-11,3.147,59.57,50.33,562,761,0
A096,2025-03-12,4.533,62.17,52.14,222,761,0
A096,2025-03-13,3.943,57.4,51.8,186,761,0
A096,2025-03-14,4.158,62.62,51.15,763,761,0
A096,2025-03-15,3.444,56.81,52.12,1879,761,0
A096,2025-03-16,3.466,57.98,53.56,865,761,0
A096,2025-03-17,3.624,62.14,53.37,1852,761,0
A096,2025-03-18,3.465,59.32,49.45,784,761,0
A096,2025-03-19,3.592,60.05,49.87,446,761,0
A096,2025-03-20,3.927,56.99,56.77,1747,761,0
A096,2025-03-21,3.967,57.81,48.96,1868,761,0
A096,2025-03-22,3.419,59.97,49.0,748,761,0
A096,2025-03-23,3.798,58.96,47.91,208,761,0
A096,2025-03-24,4.375,60.48,48.89,1289,761,0
A096,2025-03-25,3.482,58.91,46.56,1106,761,0
A096,2025-03-26,4.004,58.16,49.24,669,761,0
A096,2025-03-27,4.162,57.12,48.87,1227,761,0
A096,2025-03-28,4.036,59.93,48.74,1928,761,0
A096,2025-03-29,4.222,56.46,51.95,62,761,0
A096,2025-03-30,3.841,59.7,50.16,505,761,0
A096,2025-03-31,3.635,58.92,51.85,153,761,0
A096,2025-04-01,3.126,56.65,55.19,1681,761,0
A097,2025-02-01,3.637,64.73,53.33,1714,587,0
A097,2025-02-02,3.798,56.85,51.11,1588,587,0
A097,2025-02-03,4.606,58.41,52.87,1984,587,0
A097,2025-02-04,2.927,55.02,52.03,1859,587,0
A097,2025-02-05,3.299,63.06,54.21,113,587,0
A097,2025-02-06,3.778,61.14,49.66,942,587,0
A097,2025-02-07,3.556,61.24,52.25,1839,587,0
A097,2025-02-08,3.791,57.86,50.28,37,587,0
A097,2025-02-09,3.375,62.31,43.73,1391,587,0
A097,2025-02-10,3.783,56.21,50.79,1224,587,0
A097,2025-02-11,3.318,57.24,51.49,516,587,0
A097,2025-02-12,3.934,56.81,54.87,1294,587,0
A097,2025-02-13,4.117,59.06,49.76,209,587,0
A097,2025-02-14,3.547,58.6,51.15,1189,587,0
A097,2025-02-15,3.306,59.65,56.94,903,587,0
A097,2025-02-16,3.636,55.75,53.77,669,587,0
A097,2025-02-17,3.441,56.36,48.06,1845,587,0
A097,2025-02-18,3.704,58.23,52.49,1369,587,0
A097,2025-02-19,3.752,58.87,53.66,1779,587,0
A097,2025-02-20,3.499,57.16,57.07,1554,587,0
A097,2025-02-21,2.372,60.11,53.35,291,587,0
A097,2025-02-22,2.664,58.19,55.1,822,587,0
A097,2025-02-23,4.062,58.03,46.86,1101,587,0
A097,2025-02-24,3.57,57.76,52.15,1939,587,0
A097,2025-02-25,4.317,59.58,50.6,184,587,0
A097,2025-02-26,3.326,56.86,50.78,1257,587,0
A097,2025-02-27,3.63,52.45,49.04,1917,587,0
A097,2025-02-28,4.116,58.09,57.26,491,587,0
A097,2025-03-01,3.903,56.53,54.14,637,587,0
A097,2025-03-02,3.132,59.51,54.79,1695,587,0
A097,2025-03-03,3.55,57.87,53.57,1573,587,0
A097,2025-03-04,3.455,63.92,53.88,1083,587,0
A097,2025-03-05,3.298,55.03,51.68,1553,587,0
A097,2025-03-06,3.366,58.69,49.79,1527,587,0
A097,2025-03-07,3.289,51.7,60.71,1083,587,0
A097,2025-03-08,3.741,56.03,52.73,1979,587,0
A097,2025-03-09,3.517,57.74,48.7,1285,587,0
A097,2025-03-10,3.5,57.3,53.96,1008,587,0
A097,2025-03-11,3.99,57.46,50.09,171,587,0
A097,2025-03-12,4.094,60.74,53.02,1237,587,0
A097,2025-03-13,3.393,59.33,50.33,1740,587,0
A097,2025-03-14,3.352,58.32,48.64,850,587,0
A097,2025-03-15,3.211,63.47,46.52,430,587,0
A097,2025-03-16,2.822,57.24,51.9,442,587,0
A097,2025-03-17,3.859,60.14,47.75,295,587,0
A097,2025-03-18,3.792,55.49,50.73,336,587,0
A097,2025-03-19,3.784,59.57,53.84,1911,587,0
A097,2025-03-20,3.462,58.96,52.65,319,587,0
A097,2025-03-21,4.028,54.98,52.44,640,587,0
A097,2025-03-22,3.37,61.26,54.05,483,587,0
A097,2025-03-23,3.503,56.35,51.85,322,587,0
A097,2025-03-24,3.514,58.6,51.74,1051,587,0
A097,2025-03-25,4.456,60.6,50.57,153,587,0
A097,2025-03-26,2.785,52.87,51.65,1052,587,0
A097,2025-03-27,3.517,60.37,57.67,1094,587,0
A097,2025-03-28,3.841,55.32,43.86,823,587,0
A097,2025-03-29,3.334,57.7,48.8,1145,587,0
A097,2025-03-30,3.618,60.82,53.52,1111,587,0
A097,2025-03-31,3.34,61.5,50.96,1142,587,0
A097,2025-04-01,4.293,55.35,50.8,578,587,0
A098,2025-02-01,4.052,57.42,53.16,1266,1021,0
A098,2025-02-02,4.206,57.59,49.92,1811,1021,0
A098,2025-02-03,3.961,63.93,50.73,1824,1021,0
A098,2025-02-04,4.311,60.61,49.32,629,1021,0
A098,2025-02-05,3.029,60.37,50.36,1860,1021,0
A098,2025-02-06,3.932,58.46,54.46,1512,1021,0
A098,2025-02-07,4.419,57.23,44.74,641,1021,0
A098,2025-02-08,4.452,55.5,51.59,1578,1021,0
A098,2025-02-09,4.402,57.92,49.24,413,1021,0
A098,2025-02-10,4.001,54.66,48.31,863,1021,0
A098,2025-02-11,4.026,58.97,55.11,1165,1021,0
A098,2025-02-12,3.832,58.79,53.95,495,1021,0
A098,2025-02-13,3.893,53.68,54.76,1013,1021,0
A098,2025-02-14,3.923,59.77,51.41,1436,1021,0
A098,2025-02-15,4.388,55.11,51.42,541,1021,0
A098,2025-02-16,3.564,56.4,52.08,647,1021,0
A098,2025-02-17,3.84,58.04,53.16,1205,1021,0
A098,2025-02-18,4.701,52.79,52.97,1515,1021,0
A098,2025-02-19,3.594,61.55,48.93,1851,1021,0
A098,2025-02-20,4.214,62.28,54.43,699,1021,0
A098,2025-02-21,3.927,59.63,50.97,1204,1021,0
A098,2025-02-22,3.865,59.63,51.65,1411,1021,0
A098,2025-02-23,3.804,59.37,51.55,704,1021,0
A098,2025-02-24,4.05,63.98,54.2,1488,1021,0
A098,2025-02-25,3.518,59.44,53.57,944,1021,0
A098,2025-02-26,4.273,60.99,56.17,596,1021,0
A098,2025-02-27,4.384,60.35,52.43,1343,1021,0
A098,2025-02-28,3.326,61.93,51.11,1525,1021,0
A098,2025-03-01,4.235,62.23,50.0,1084,1021,0
A098,2025-03-02,5.527,61.35,52.82,110,1021,0
A098,2025-03-03,3.903,56.23,49.31,353,1021,0
A098,2025-03-04,3.8,56.69,55.55,1005,1021,0
A098,2025-03-05,3.694,57.81,54.01,431,1021,0
A098,2025-03-06,3.729,60.96,50.02,1453,1021,0
A098,2025-03-07,3.947,56.42,51.35,783,1021,0
A098,2025-03-08,3.673,57.11,50.5,510,1021,0
A098,2025-03-09,4.298,62.09,51.79,1902,1021,0
A098,2025-03-10,4.132,62.3,55.93,1173,1021,0
A098,2025-03-11,4.263,59.04,56.65,775,1021,0
A098,2025-03-12,3.692,58.96,53.31,400,1021,0
A098,2025-03-13,3.539,60.3,48.11,424,1021,0
A098,2025-03-14,3.856,59.12,51.42,1326,1021,0
A098,2025-03-15,4.184,56.95,49.06,178,1021,0
A098,2025-03-16,4.168,55.78,55.24,1204,1021,0
A098,2025-03-17,3.784,60.29,55.5,1936,1021,0
A098,2025-03-18,3.383,61.42,51.65,1489,1021,0
A098,2025-03-19,3.86,61.16,55.23,616,1021,0
A098,2025-03-20,3.755,59.46,50.48,1890,1021,0
A098,2025-03-21,3.469,56.0,52.64,627,1021,0
A098,2025-03-22,3.146,66.48,47.93,1522,1021,0
A098,2025-03-23,3.804,58.76,50.63,1839,1021,0
A098,2025-03-24,4.504,62.79,56.22,1233,1021,0
A098,2025-03-25,3.592,62.9,53.95,966,1021,0
A098,2025-03-26,3.376,60.6,50.54,1845,1021,0
A098,2025-03-27,3.948,61.23,46.33,1025,1021,0
A098,2025-03-28,3.636,59.86,50.78,428,1021,0
A098,2025-03-29,3.116,62.35,52.85,1606,1021,0
A098,2025-03-30,3.624,59.3,52.58,1716,1021,0
A098,2025-03-31,4.389,56.68,53.17,1761,1021,0
A098,2025-04-01,4.627,59.82,54.15,335,1021,0
A099,2025-02-01,3.141,60.72,49.67,1698,549,0
A099,2025-02-02,3.455,53.85,49.99,579,549,0
A099,2025-02-03,3.656,56.75,47.76,1369,549,0
A099,2025-02-04,3.474,58.78,51.61,403,549,0
A099,2025-02-05,3.011,64.18,54.56,1985,549,0
A099,2025-02-06,3.796,56.14,45.53,1987,549,0
A099,2025-02-07,3.419,55.56,53.76,253,549,0
A099,2025-02-08,3.906,59.32,53.9,395,549,0
A099,2025-02-09,2.736,58.91,48.56,34,549,0
A099,2025-02-10,3.648,56.69,50.46,765,549,0
A099,2025-02-11,3.196,63.68,53.66,335,549,0
A099,2025-02-12,3.307,57.15,51.74,1673,549,0
A099,2025-02-13,3.592,60.14,50.65,1455,549,0
A099,2025-02-14,3.461,59.97,50.54,721,549,0
A099,2025-02-15,3.555,57.69,47.03,447,549,0
A099,2025-02-16,3.927,62.36,53.25,405,549,0
A099,2025-02-17,3.455,56.29,47.48,1071,549,0
A099,2025-02-18,3.875,55.56,50.94,1155,549,0
A099,2025-02-19,3.955,62.1,55.84,6,549,0
A099,2025-02-20,3.38,59.06,55.86,501,549,0
A099,2025-02-21,3.513,56.09,55.11,1125,549,0
A099,2025-02-22,3.25,60.95,53.59,1481,549,0
A099,2025-02-23,3.447,57.73,55.02,216,549,0
A099,2025-02-24,3.201,61.6,49.8,544,549,0
A099,2025-02-25,3.411,62.14,51.7,1658,549,0
A099,2025-02-26,3.557,56.23,55.07,49,549,0
A099,2025-02-27,3.976,57.59,53.23,504,549,0
A099,2025-02-28,3.24,55.19,47.05,1086,549,0
A099,2025-03-01,3.98,58.27,49.8,720,549,0
A099,2025-03-02,3.72,57.19,49.18,1896,549,0
A099,2025-03-03,4.295,59.45,46.82,406,549,0
A099,2025-03-04,3.089,55.54,53.88,1069,549,0
A099,2025-03-05,3.643,50.53,48.01,1072,549,0
A099,2025-03-06,3.402,59.25,49.06,214,549,0
A099,2025-03-07,3.201,59.67,56.1,774,549,0
A099,2025-03-08,2.975,55.84,54.17,969,549,0
A099,2025-03-09,3.946,57.73,52.99,785,549,0
A099,2025-03-10,4.237,56.85,51.21,645,549,0
A099,2025-03-11,3.468,52.58,49.69,1048,549,0
A099,2025-03-12,4.423,55.33,54.13,1720,549,0
A099,2025-03-13,3.65,54.4,54.62,919,549,0
A099,2025-03-14,3.566,56.09,52.01,69,549,0
A099,2025-03-15,4.125,58.7,45.43,1317,549,0
A099,2025-03-16,3.879,56.88,48.64,1824,549,0
A099,2025-03-17,3.229,55.05,54.49,724,549,0
A099,2025-03-18,4.154,60.33,55.09,1180,549,0
A099,2025-03-19,3.032,58.09,45.59,1051,549,0
A099,2025-03-20,3.502,51.77,52.98,172,549,0
A099,2025-03-21,3.538,59.96,46.45,583,549,0
A099,2025-03-22,3.576,60.19,50.68,278,549,0
