pipe_id,timestamp,flow_in_lps,flow_out_lps,pressure_bar,leak_label,pipe_length_km
P027,2025-03-11 00:00:00,56.78,48.73,4.09,1,2.64
P027,2025-03-11 01:00:00,52.42,51.45,4.75,0,2.64
P027,2025-03-11 02:00:00,46.66,45.84,4.68,0,2.64
P027,2025-03-11 03:00:00,59.93,58.95,4.74,0,2.64
P027,2025-03-11 04:00:00,66.39,65.39,4.76,0,2.64
P027,2025-03-11 05:00:00,58.37,56.78,4.83,0,2.64
P027,2025-03-11 06:00:00,76.83,75.64,5.1,0,2.64
P027,2025-03-11 07:00:00,79.08,77.85,4.69,0,2.64
P027,2025-03-11 08:00:00,74.8,73.04,4.65,0,2.64
P027,2025-03-11 09:00:00,73.97,72.0,5.23,0,2.64
P027,2025-03-11 10:00:00,60.61,59.97,4.84,0,2.64
P027,2025-03-11 11:00:00,52.76,51.79,5.02,0,2.64
P027,2025-03-11 12:00:00,53.94,52.95,4.7,0,2.64
P027,2025-03-11 13:00:00,56.71,55.51,4.75,0,2.64
P027,2025-03-11 14:00:00,43.49,42.44,4.58,0,2.64
P027,2025-03-11 15:00:00,48.82,48.24,4.93,0,2.64
P027,2025-03-11 16:00:00,56.92,56.11,4.56,0,2.64
P027,2025-03-11 17:00:00,68.57,67.46,4.79,0,2.64
P027,2025-03-11 18:00:00,77.58,75.69,4.96,0,2.64
P027,2025-03-11 19:00:00,73.14,71.78,5.0,0,2.64
P027,2025-03-11 20:00:00,78.01,76.72,4.47,0,2.64
P027,2025-03-11 21:00:00,69.44,67.66,4.63,0,2.64
P027,2025-03-11 22:00:00,55.78,54.11,4.98,0,2.64
P027,2025-03-11 23:00:00,60.96,60.08,4.93,0,2.64
P027,2025-03-12 00:00:00,50.31,49.77,4.51,0,2.64
P027,2025-03-12 01:00:00,43.09,42.59,4.6,0,2.64
P027,2025-03-12 02:00:00,57.62,56.08,4.69,0,2.64
P027,2025-03-12 03:00:00,62.09,60.85,4.65,0,2.64
P027,2025-03-12 04:00:00,69.18,67.4,4.9,0,2.64
P027,2025-03-12 05:00:00,64.0,63.03,4.76,0,2.64
P027,2025-03-12 06:00:00,82.26,81.22,4.77,0,2.64
P027,2025-03-12 07:00:00,78.45,65.29,4.27,1,2.64
P027,2025-03-12 08:00:00,72.08,71.21,4.53,0,2.64
P027,2025-03-12 09:00:00,76.32,74.23,4.54,0,2.64
P027,2025-03-12 10:00:00,48.82,48.29,4.85,0,2.64
P027,2025-03-12 11:00:00,49.82,48.51,4.57,0,2.64
P027,2025-03-12 12:00:00,45.91,45.09,4.69,0,2.64
P027,2025-03-12 13:00:00,46.0,45.5,4.72,0,2.64
P027,2025-03-12 14:00:00,54.39,53.54,4.64,0,2.64
P027,2025-03-12 15:00:00,47.84,46.78,4.97,0,2.64
P027,2025-03-12 16:00:00,59.16,58.2,4.74,0,2.64
P027,2025-03-12 17:00:00,70.22,68.37,4.57,0,2.64
P027,2025-03-12 18:00:00,68.84,68.02,4.74,0,2.64
P027,2025-03-12 19:00:00,76.12,74.23,4.73,0,2.64
P027,2025-03-12 20:00:00,72.49,71.45,4.73,0,2.64
P027,2025-03-12 21:00:00,65.47,64.51,4.4,0,2.64
P027,2025-03-12 22:00:00,62.66,61.59,4.53,0,2.64
P027,2025-03-12 23:00:00,64.35,62.98,4.67,0,2.64
P027,2025-03-13 00:00:00,48.76,47.43,4.76,0,2.64
P027,2025-03-13 01:00:00,56.93,55.6,4.75,0,2.64
P027,2025-03-13 02:00:00,43.39,42.72,4.72,0,2.64
P027,2025-03-13 03:00:00,49.04,47.71,4.59,0,2.64
P027,2025-03-13 04:00:00,55.11,53.71,4.8,0,2.64
P027,2025-03-13 05:00:00,70.57,69.02,4.85,0,2.64
P027,2025-03-13 06:00:00,73.56,72.31,4.75,0,2.64
P027,2025-03-13 07:00:00,82.98,81.14,4.99,0,2.64
P027,2025-03-13 08:00:00,68.89,68.18,4.76,0,2.64
P027,2025-03-13 09:00:00,62.98,62.25,4.79,0,2.64
P027,2025-03-13 10:00:00,52.9,51.77,4.76,0,2.64
P027,2025-03-13 11:00:00,51.29,50.37,4.5,0,2.64
P027,2025-03-13 12:00:00,49.27,48.57,4.72,0,2.64
P027,2025-03-13 13:00:00,58.21,57.31,4.75,0,2.64
P027,2025-03-13 14:00:00,49.59,48.34,4.59,0,2.64
P027,2025-03-13 15:00:00,62.2,60.63,4.7,0,2.64
P027,2025-03-13 16:00:00,65.56,64.31,4.7,0,2.64
P027,2025-03-13 17:00:00,64.45,63.6,4.71,0,2.64
P027,2025-03-13 18:00:00,75.63,74.05,4.69,0,2.64
P027,2025-03-13 19:00:00,75.62,73.7,5.03,0,2.64
P027,2025-03-13 20:00:00,68.43,66.4,4.7,0,2.64
P027,2025-03-13 21:00:00,71.22,69.64,4.86,0,2.64
P027,2025-03-13 22:00:00,58.94,57.29,4.91,0,2.64
P027,2025-03-13 23:00:00,53.33,52.14,4.77,0,2.64
P027,2025-03-14 00:00:00,53.82,53.16,5.02,0,2.64
P027,2025-03-14 01:00:00,57.79,56.63,4.7,0,2.64
P027,2025-03-14 02:00:00,55.92,54.25,4.92,0,2.64
P027,2025-03-14 03:00:00,49.39,48.1,4.81,0,2.64
P027,2025-03-14 04:00:00,56.52,54.84,4.79,0,2.64
P027,2025-03-14 05:00:00,73.6,71.56,4.45,0,2.64
P027,2025-03-14 06:00:00,84.47,82.53,4.97,0,2.64
P027,2025-03-14 07:00:00,84.88,82.55,4.39,0,2.64
P027,2025-03-14 08:00:00,74.16,72.25,4.95,0,2.64
P027,2025-03-14 09:00:00,71.88,70.73,5.02,0,2.64
P027,2025-03-14 10:00:00,58.47,57.38,4.52,0,2.64
P027,2025-03-14 11:00:00,54.03,52.59,4.8,0,2.64
P027,2025-03-14 12:00:00,53.05,51.83,4.64,0,2.64
P027,2025-03-14 13:00:00,50.69,49.4,4.72,0,2.64
P027,2025-03-14 14:00:00,52.34,51.81,4.87,0,2.64
P027,2025-03-14 15:00:00,45.05,44.58,4.76,0,2.64
P027,2025-03-14 16:00:00,61.4,59.84,4.56,0,2.64
P027,2025-03-14 17:00:00,69.27,67.71,4.78,0,2.64
P027,2025-03-14 18:00:00,78.79,76.93,4.6,0,2.64
P027,2025-03-14 19:00:00,67.94,66.18,5.0,0,2.64
P027,2025-03-14 20:00:00,69.33,68.42,4.91,0,2.64
P027,2025-03-14 21:00:00,66.35,65.45,4.75,0,2.64
P027,2025-03-14 22:00:00,57.27,56.57,4.71,0,2.64
P027,2025-03-14 23:00:00,49.34,48.72,4.55,0,2.64
P028,2025-03-01 00:00:00,52.09,51.44,4.66,0,4.91
P028,2025-03-01 01:00:00,55.22,53.73,4.6,0,4.91
P028,2025-03-01 02:00:00,60.97,59.41,4.56,0,4.91
P028,2025-03-01 03:00:00,49.8,48.92,4.69,0,4.91
P028,2025-03-01 04:00:00,55.33,53.77,4.54,0,4.91
P028,2025-03-01 05:00:00,68.61,67.51,4.52,0,4.91
P028,2025-03-01 06:00:00,69.44,68.37,4.72,0,4.91
P028,2025-03-01 07:00:00,79.53,78.65,4.75,0,4.91
P028,2025-03-01 08:00:00,75.8,74.29,4.22,0,4.91
P028,2025-03-01 09:00:00,68.34,67.63,4.61,0,4.91
P028,2025-03-01 10:00:00,60.4,58.95,4.46,0,4.91
P028,2025-03-01 11:00:00,49.37,48.78,4.45,0,4.91
P028,2025-03-01 12:00:00,54.46,52.85,4.64,0,4.91
P028,2025-03-01 13:00:00,47.65,47.0,4.66,0,4.91
P028,2025-03-01 14:00:00,53.38,52.51,4.56,0,4.91
P028,2025-03-01 15:00:00,57.41,56.71,4.44,0,4.91
P028,2025-03-01 16:00:00,67.53,65.72,4.77,0,4.91
P028,2025-03-01 17:00:00,61.12,60.3,4.31,0,4.91
P028,2025-03-01 18:00:00,73.31,72.32,4.39,0,4.91
P028,2025-03-01 19:00:00,77.19,76.28,4.56,0,4.91
P028,2025-03-01 20:00:00,69.75,69.04,4.3,0,4.91
P028,2025-03-01 21:00:00,67.05,65.55,4.25,0,4.91
P028,2025-03-01 22:00:00,64.18,63.39,4.36,0,4.91
P028,2025-03-01 23:00:00,55.78,55.17,4.36,0,4.91
P028,2025-03-02 00:00:00,49.64,48.9,4.3,0,4.91
P028,2025-03-02 01:00:00,59.04,57.33,4.53,0,4.91
P028,2025-03-02 02:00:00,44.74,43.72,4.39,0,4.91
P028,2025-03-02 03:00:00,50.3,48.9,4.61,0,4.91
P028,2025-03-02 04:00:00,61.47,60.5,4.41,0,4.91
P028,2025-03-02 05:00:00,65.46,63.8,4.47,0,4.91
P028,2025-03-02 06:00:00,72.65,71.3,4.39,0,4.91
P028,2025-03-02 07:00:00,80.57,79.67,4.63,0,4.91
P028,2025-03-02 08:00:00,74.83,72.87,4.43,0,4.91
P028,2025-03-02 09:00:00,68.73,66.84,4.24,0,4.91
P028,2025-03-02 10:00:00,61.65,60.2,4.72,0,4.91
P028,2025-03-02 11:00:00,54.09,52.74,4.44,0,4.91
P028,2025-03-02 12:00:00,49.57,48.99,4.38,0,4.91
P028,2025-03-02 13:00:00,50.75,50.22,4.68,0,4.91
P028,2025-03-02 14:00:00,52.7,51.29,4.51,0,4.91
P028,2025-03-02 15:00:00,56.28,54.79,4.5,0,4.91
P028,2025-03-02 16:00:00,57.83,56.49,4.74,0,4.91
P028,2025-03-02 17:00:00,70.04,68.51,4.41,0,4.91
P028,2025-03-02 18:00:00,73.82,73.03,4.41,0,4.91
P028,2025-03-02 19:00:00,70.54,68.47,4.23,0,4.91
P028,2025-03-02 20:00:00,69.48,68.2,4.43,0,4.91
P028,2025-03-02 21:00:00,66.56,64.81,4.58,0,4.91
P028,2025-03-02 22:00:00,63.43,61.65,4.55,0,4.91
P028,2025-03-02 23:00:00,55.31,54.46,4.65,0,4.91
P028,2025-03-03 00:00:00,49.19,47.9,4.24,0,4.91
P028,2025-03-03 01:00:00,41.19,40.02,4.43,0,4.91
P028,2025-03-03 02:00:00,50.6,49.17,4.44,0,4.91
P028,2025-03-03 03:00:00,45.02,43.9,4.62,0,4.91
P028,2025-03-03 04:00:00,56.12,55.32,4.43,0,4.91
P028,2025-03-03 05:00:00,68.86,67.36,4.55,0,4.91
P028,2025-03-03 06:00:00,71.72,69.89,4.34,0,4.91
P028,2025-03-03 07:00:00,72.0,70.41,4.61,0,4.91
P028,2025-03-03 08:00:00,77.64,76.44,4.47,0,4.91
P028,2025-03-03 09:00:00,59.89,58.44,4.5,0,4.91
P028,2025-03-03 10:00:00,68.6,67.66,4.47,0,4.91
P028,2025-03-03 11:00:00,53.14,52.3,4.47,0,4.91
P028,2025-03-03 12:00:00,46.24,45.3,4.16,0,4.91
P028,2025-03-03 13:00:00,54.17,52.75,4.42,0,4.91
P028,2025-03-03 14:00:00,45.49,44.29,4.48,0,4.91
P028,2025-03-03 15:00:00,59.83,45.65,3.9,1,4.91
P028,2025-03-03 16:00:00,63.96,62.11,4.63,0,4.91
P028,2025-03-03 17:00:00,53.79,52.93,4.44,0,4.91
P028,2025-03-03 18:00:00,70.1,68.02,4.56,0,4.91
P028,2025-03-03 19:00:00,70.08,68.27,4.51,0,4.91
P028,2025-03-03 20:00:00,69.76,49.58,3.66,1,4.91
P028,2025-03-03 21:00:00,67.69,66.85,4.53,0,4.91
P028,2025-03-03 22:00:00,61.67,60.25,4.64,0,4.91
P028,2025-03-03 23:00:00,52.4,51.42,4.72,0,4.91
P028,2025-03-04 00:00:00,47.51,46.79,4.23,0,4.91
P028,2025-03-04 01:00:00,50.46,49.18,4.48,0,4.91
P028,2025-03-04 02:00:00,45.73,44.43,4.77,0,4.91
P028,2025-03-04 03:00:00,54.8,54.11,4.52,0,4.91
P028,2025-03-04 04:00:00,62.3,61.21,4.71,0,4.91
P028,2025-03-04 05:00:00,67.59,65.89,4.42,0,4.91
P028,2025-03-04 06:00:00,74.7,73.74,4.71,0,4.91
P028,2025-03-04 07:00:00,85.37,83.06,4.78,0,4.91
P028,2025-03-04 08:00:00,72.46,70.36,4.49,0,4.91
P028,2025-03-04 09:00:00,67.03,65.24,4.9,0,4.91
P028,2025-03-04 10:00:00,64.7,62.81,4.5,0,4.91
P028,2025-03-04 11:00:00,60.23,58.63,4.48,0,4.91
P028,2025-03-04 12:00:00,45.7,44.66,4.55,0,4.91
P028,2025-03-04 13:00:00,48.18,47.27,4.36,0,4.91
P028,2025-03-04 14:00:00,47.64,46.93,4.68,0,4.91
P028,2025-03-04 15:00:00,67.61,66.06,4.43,0,4.91
P028,2025-03-04 16:00:00,64.41,62.65,4.55,0,4.91
P028,2025-03-04 17:00:00,59.08,58.15,4.81,0,4.91
P028,2025-03-04 18:00:00,79.49,78.55,4.52,0,4.91
P028,2025-03-04 19:00:00,74.86,73.18,4.63,0,4.91
P028,2025-03-04 20:00:00,88.67,87.71,4.58,0,4.91
P028,2025-03-04 21:00:00,71.07,69.79,4.36,0,4.91
P028,2025-03-04 22:00:00,53.18,51.97,4.73,0,4.91
P028,2025-03-04 23:00:00,54.63,53.52,4.7,0,4.91
P028,2025-03-05 00:00:00,55.22,54.19,4.41,0,4.91
P028,2025-03-05 01:00:00,49.91,48.98,4.47,0,4.91
P028,2025-03-05 02:00:00,48.35,47.17,4.38,0,4.91
P028,2025-03-05 03:00:00,57.09,55.52,4.4,0,4.91
P028,2025-03-05 04:00:00,54.85,53.4,4.52,0,4.91
P028,2025-03-05 05:00:00,65.36,63.78,4.49,0,4.91
P028,2025-03-05 06:00:00,76.63,75.3,4.71,0,4.91
P028,2025-03-05 07:00:00,78.54,77.39,4.72,0,4.91
P028,2025-03-05 08:00:00,80.16,79.34,4.67,0,4.91
P028,2025-03-05 09:00:00,56.19,55.46,4.52,0,4.91
P028,2025-03-05 10:00:00,58.5,57.82,4.45,0,4.91
P028,2025-03-05 11:00:00,56.18,55.19,4.53,0,4.91
P028,2025-03-05 12:00:00,60.34,59.07,4.67,0,4.91
P028,2025-03-05 13:00:00,49.61,48.53,4.43,0,4.91
P028,2025-03-05 14:00:00,47.11,46.02,4.66,0,4.91
P028,2025-03-05 15:00:00,59.17,58.27,4.73,0,4.91
P028,2025-03-05 16:00:00,60.19,58.39,4.67,0,4.91
P028,2025-03-05 17:00:00,70.18,68.83,4.51,0,4.91
P028,2025-03-05 18:00:00,72.89,71.7,4.33,0,4.91
P028,2025-03-05 19:00:00,84.38,82.3,4.53,0,4.91
P028,2025-03-05 20:00:00,59.66,58.24,4.45,0,4.91
P028,2025-03-05 21:00:00,60.14,58.99,4.77,0,4.91
P028,2025-03-05 22:00:00,58.66,57.71,4.36,0,4.91
P028,2025-03-05 23:00:00,55.85,54.28,4.58,0,4.91
P028,2025-03-06 00:00:00,55.62,54.82,4.26,0,4.91
P028,2025-03-06 01:00:00,47.09,45.8,4.53,0,4.91
P028,2025-03-06 02:00:00,53.29,52.04,4.59,0,4.91
P028,2025-03-06 03:00:00,51.81,50.93,4.4,0,4.91
P028,2025-03-06 04:00:00,52.52,51.8,4.56,0,4.91
P028,2025-03-06 05:00:00,62.3,60.48,4.48,0,4.91
P028,2025-03-06 06:00:00,71.59,70.32,4.48,0,4.91
P028,2025-03-06 07:00:00,79.85,77.95,4.58,0,4.91
P028,2025-03-06 08:00:00,69.71,68.74,4.6,0,4.91
P028,2025-03-06 09:00:00,71.45,69.4,4.37,0,4.91
P028,2025-03-06 10:00:00,54.71,53.73,4.43,0,4.91
P028,2025-03-06 11:00:00,61.04,59.62,4.29,0,4.91
P028,2025-03-06 12:00:00,54.45,53.88,4.55,0,4.91
P028,2025-03-06 13:00:00,58.82,57.78,4.62,0,4.91
P028,2025-03-06 14:00:00,40.51,39.52,4.66,0,4.91
P028,2025-03-06 15:00:00,52.2,51.12,4.46,0,4.91
P028,2025-03-06 16:00:00,54.29,53.25,4.62,0,4.91
P028,2025-03-06 17:00:00,58.28,56.67,4.49,0,4.91
P028,2025-03-06 18:00:00,79.78,78.32,4.63,0,4.91
P028,2025-03-06 19:00:00,76.03,74.69,4.44,0,4.91
P028,2025-03-06 20:00:00,76.57,75.64,4.41,0,4.91
P028,2025-03-06 21:00:00,69.03,67.38,4.67,0,4.91
P028,2025-03-06 22:00:00,56.36,55.52,4.52,0,4.91
P028,2025-03-06 23:00:00,55.34,53.99,4.61,0,4.91
P028,2025-03-07 00:00:00,45.71,44.92,4.55,0,4.91
P028,2025-03-07 01:00:00,49.43,48.41,4.68,0,4.91
P028,2025-03-07 02:00:00,53.48,52.79,4.59,0,4.91
P028,2025-03-07 03:00:00,55.74,54.73,4.42,0,4.91
P028,2025-03-07 04:00:00,55.55,54.34,4.6,0,4.91
P028,2025-03-07 05:00:00,58.96,58.13,4.41,0,4.91
P028,2025-03-07 06:00:00,76.56,74.87,4.58,0,4.91
P028,2025-03-07 07:00:00,74.04,73.21,4.49,0,4.91
P028,2025-03-07 08:00:00,76.9,74.96,4.5,0,4.91
P028,2025-03-07 09:00:00,68.67,67.13,4.44,0,4.91
P028,2025-03-07 10:00:00,64.06,62.45,4.57,0,4.91
P028,2025-03-07 11:00:00,53.15,51.61,4.25,0,4.91
P028,2025-03-07 12:00:00,52.76,51.38,4.32,0,4.91
P028,2025-03-07 13:00:00,42.65,41.97,4.37,0,4.91
P028,2025-03-07 14:00:00,54.22,53.37,4.57,0,4.91
P028,2025-03-07 15:00:00,42.28,41.76,4.57,0,4.91
P028,2025-03-07 16:00:00,52.12,51.58,4.65,0,4.91
P028,2025-03-07 17:00:00,69.69,67.7,4.25,0,4.91
P028,2025-03-07 18:00:00,73.03,71.21,4.44,0,4.91
P028,2025-03-07 19:00:00,78.56,76.28,4.41,0,4.91
P028,2025-03-07 20:00:00,78.51,76.43,4.62,0,4.91
P028,2025-03-07 21:00:00,60.51,59.18,4.73,0,4.91
P028,2025-03-07 22:00:00,61.18,59.6,4.49,0,4.91
P028,2025-03-07 23:00:00,51.05,49.56,4.53,0,4.91
P028,2025-03-08 00:00:00,54.76,53.85,4.57,0,4.91
P028,2025-03-08 01:00:00,52.61,51.94,4.52,0,4.91
P028,2025-03-08 02:00:00,56.99,55.47,4.55,0,4.91
P028,2025-03-08 03:00:00,50.17,49.21,4.42,0,4.91
P028,2025-03-08 04:00:00,59.49,57.85,4.48,0,4.91
P028,2025-03-08 05:00:00,73.07,71.86,4.58,0,4.91
P028,2025-03-08 06:00:00,76.43,74.97,4.41,0,4.91
P028,2025-03-08 07:00:00,78.61,77.5,4.45,0,4.91
P028,2025-03-08 08:00:00,80.01,77.99,4.17,0,4.91
P028,2025-03-08 09:00:00,64.67,63.74,4.33,0,4.91
P028,2025-03-08 10:00:00,56.12,55.46,4.58,0,4.91
P028,2025-03-08 11:00:00,56.35,54.81,4.56,0,4.91
P028,2025-03-08 12:00:00,45.12,44.08,4.52,0,4.91
P028,2025-03-08 13:00:00,57.17,56.25,4.47,0,4.91
P028,2025-03-08 14:00:00,51.45,50.8,4.42,0,4.91
P028,2025-03-08 15:00:00,54.92,53.28,4.52,0,4.91
P028,2025-03-08 16:00:00,59.95,58.35,4.5,0,4.91
P028,2025-03-08 17:00:00,56.18,55.18,4.8,0,4.91
P028,2025-03-08 18:00:00,78.41,76.39,4.6,0,4.91
P028,2025-03-08 19:00:00,73.18,71.56,4.65,0,4.91
P028,2025-03-08 20:00:00,74.58,72.9,4.68,0,4.91
P028,2025-03-08 21:00:00,64.65,63.76,4.46,0,4.91
P028,2025-03-08 22:00:00,68.68,66.76,4.66,0,4.91
P028,2025-03-08 23:00:00,58.8,57.3,4.36,0,4.91
P028,2025-03-09 00:00:00,46.67,45.76,4.28,0,4.91
P028,2025-03-09 01:00:00,44.21,43.32,4.48,0,4.91
P028,2025-03-09 02:00:00,48.69,48.01,4.5,0,4.91
P028,2025-03-09 03:00:00,55.3,54.75,4.38,0,4.91
P028,2025-03-09 04:00:00,61.3,60.08,4.54,0,4.91
P028,2025-03-09 05:00:00,64.87,63.09,4.65,0,4.91
P028,2025-03-09 06:00:00,75.81,74.34,4.31,0,4.91
P028,2025-03-09 07:00:00,74.2,72.93,4.62,0,4.91
P028,2025-03-09 08:00:00,77.03,75.1,4.49,0,4.91
P028,2025-03-09 09:00:00,67.46,66.38,4.37,0,4.91
P028,2025-03-09 10:00:00,58.98,57.69,4.37,0,4.91
P028,2025-03-09 11:00:00,53.8,52.46,4.53,0,4.91
P028,2025-03-09 12:00:00,46.24,45.52,4.41,0,4.91
P028,2025-03-09 13:00:00,53.48,52.47,4.63,0,4.91
P028,2025-03-09 14:00:00,56.22,54.69,4.49,0,4.91
P028,2025-03-09 15:00:00,60.56,59.44,4.41,0,4.91
P028,2025-03-09 16:00:00,52.43,51.71,4.44,0,4.91
P028,2025-03-09 17:00:00,63.57,62.83,4.4,0,4.91
P028,2025-03-09 18:00:00,75.18,73.9,4.51,0,4.91
P028,2025-03-09 19:00:00,79.57,78.23,4.44,0,4.91
P028,2025-03-09 20:00:00,70.6,68.53,4.58,0,4.91
P028,2025-03-09 21:00:00,70.64,69.61,4.76,0,4.91
P028,2025-03-09 22:00:00,58.95,58.24,4.18,0,4.91
P028,2025-03-09 23:00:00,43.47,42.73,4.82,0,4.91
P028,2025-03-10 00:00:00,48.69,47.71,4.76,0,4.91
P028,2025-03-10 01:00:00,50.79,49.31,4.69,0,4.91
P028,2025-03-10 02:00:00,55.43,54.69,4.35,0,4.91
P028,2025-03-10 03:00:00,61.58,60.26,4.38,0,4.91
P028,2025-03-10 04:00:00,64.22,62.31,4.61,0,4.91
P028,2025-03-10 05:00:00,73.38,72.25,4.51,0,4.91
P028,2025-03-10 06:00:00,80.95,79.42,4.39,0,4.91
P028,2025-03-10 07:00:00,79.62,77.93,4.64,0,4.91
P028,2025-03-10 08:00:00,82.16,80.78,4.39,0,4.91
P028,2025-03-10 09:00:00,72.38,71.4,4.63,0,4.91
P028,2025-03-10 10:00:00,62.86,60.98,4.47,0,4.91
P028,2025-03-10 11:00:00,40.04,39.63,4.63,0,4.91
P028,2025-03-10 12:00:00,57.26,55.76,4.71,0,4.91
P028,2025-03-10 13:00:00,44.63,43.32,4.22,0,4.91
P028,2025-03-10 14:00:00,50.09,49.28,4.59,0,4.91
P028,2025-03-10 15:00:00,58.66,57.48,4.46,0,4.91
P028,2025-03-10 16:00:00,59.14,58.38,4.5,0,4.91
P028,2025-03-10 17:00:00,60.73,59.66,4.58,0,4.91
P028,2025-03-10 18:00:00,81.1,78.81,4.57,0,4.91
P028,2025-03-10 19:00:00,78.88,76.81,4.44,0,4.91
P028,2025-03-10 20:00:00,69.87,68.78,4.51,0,4.91
P028,2025-03-10 21:00:00,64.49,62.59,4.37,0,4.91
P028,2025-03-10 22:00:00,62.11,60.48,4.39,0,4.91
P028,2025-03-10 23:00:00,51.99,50.75,4.63,0,4.91
P028,2025-03-11 00:00:00,53.82,52.5,4.11,0,4.91
P028,2025-03-11 01:00:00,48.76,47.63,4.56,0,4.91
P028,2025-03-11 02:00:00,63.54,62.87,4.18,0,4.91
P028,2025-03-11 03:00:00,51.39,50.52,4.63,0,4.91
P028,2025-03-11 04:00:00,56.33,55.29,4.42,0,4.91
P028,2025-03-11 05:00:00,60.87,59.69,4.47,0,4.91
P028,2025-03-11 06:00:00,72.88,71.12,4.48,0,4.91
P028,2025-03-11 07:00:00,78.37,54.43,3.96,1,4.91
P028,2025-03-11 08:00:00,74.98,74.16,4.4,0,4.91
P028,2025-03-11 09:00:00,67.64,66.55,4.35,0,4.91
P028,2025-03-11 10:00:00,65.52,63.64,4.5,0,4.91
P028,2025-03-11 11:00:00,58.22,57.13,4.39,0,4.91
P028,2025-03-11 12:00:00,63.95,63.23,4.42,0,4.91
P028,2025-03-11 13:00:00,56.5,54.88,4.31,0,4.91
P028,2025-03-11 14:00:00,66.33,64.75,4.46,0,4.91
P028,2025-03-11 15:00:00,50.42,49.84,4.57,0,4.91
P028,2025-03-11 16:00:00,62.44,60.94,4.52,0,4.91
P028,2025-03-11 17:00:00,63.73,62.32,4.45,0,4.91
P028,2025-03-11 18:00:00,68.54,67.39,4.56,0,4.91
P028,2025-03-11 19:00:00,71.63,70.62,4.66,0,4.91
P028,2025-03-11 20:00:00,75.3,74.22,4.6,0,4.91
P028,2025-03-11 21:00:00,62.68,60.8,4.36,0,4.91
P028,2025-03-11 22:00:00,62.87,61.94,4.55,0,4.91
P028,2025-03-11 23:00:00,57.41,56.07,4.46,0,4.91
P028,2025-03-12 00:00:00,47.31,46.61,4.61,0,4.91
P028,2025-03-12 01:00:00,46.91,46.24,4.63,0,4.91
P028,2025-03-12 02:00:00,53.21,52.06,4.42,0,4.91
P028,2025-03-12 03:00:00,55.81,55.09,4.6,0,4.91
P028,2025-03-12 04:00:00,64.64,63.06,4.42,0,4.91
P028,2025-03-12 05:00:00,66.32,64.59,4.69,0,4.91
P028,2025-03-12 06:00:00,78.34,77.38,4.43,0,4.91
P028,2025-03-12 07:00:00,84.52,82.3,4.7,0,4.91
P028,2025-03-12 08:00:00,77.21,75.65,4.65,0,4.91
P028,2025-03-12 09:00:00,67.1,65.5,4.55,0,4.91
P028,2025-03-12 10:00:00,61.47,60.34,4.39,0,4.91
P028,2025-03-12 11:00:00,51.34,50.35,4.57,0,4.91
P028,2025-03-12 12:00:00,60.17,59.29,4.42,0,4.91
P028,2025-03-12 13:00:00,46.15,44.77,4.5,0,4.91
P028,2025-03-12 14:00:00,65.57,63.7,4.63,0,4.91
P028,2025-03-12 15:00:00,57.35,56.51,4.43,0,4.91
P028,2025-03-12 16:00:00,68.94,68.05,4.55,0,4.91
P028,2025-03-12 17:00:00,67.15,65.77,4.54,0,4.91
P028,2025-03-12 18:00:00,70.8,69.73,4.78,0,4.91
P028,2025-03-12 19:00:00,66.36,64.52,4.48,0,4.91
P028,2025-03-12 20:00:00,67.18,65.49,4.47,0,4.91
P028,2025-03-12 21:00:00,72.65,70.91,4.8,0,4.91
P028,2025-03-12 22:00:00,56.5,55.18,4.54,0,4.91
P028,2025-03-12 23:00:00,56.45,55.11,4.14,0,4.91
P028,2025-03-13 00:00:00,47.28,46.44,4.55,0,4.91
P028,2025-03-13 01:00:00,58.65,57.84,4.34,0,4.91
P028,2025-03-13 02:00:00,52.93,51.63,4.59,0,4.91
P028,2025-03-13 03:00:00,61.03,60.35,4.43,0,4.91
P028,2025-03-13 04:00:00,54.23,53.12,4.42,0,4.91
P028,2025-03-13 05:00:00,67.31,65.97,4.58,0,4.91
P028,2025-03-13 06:00:00,82.48,80.83,4.59,0,4.91
P028,2025-03-13 07:00:00,76.34,74.47,4.51,0,4.91
P028,2025-03-13 08:00:00,76.84,74.8,4.56,0,4.91
P028,2025-03-13 09:00:00,67.79,65.88,4.58,0,4.91
P028,2025-03-13 10:00:00,57.57,56.57,4.72,0,4.91
P028,2025-03-13 11:00:00,58.15,56.94,4.58,0,4.91
P028,2025-03-13 12:00:00,50.23,48.96,4.53,0,4.91
P028,2025-03-13 13:00:00,48.52,47.45,4.66,0,4.91
P028,2025-03-13 14:00:00,59.24,57.59,4.68,0,4.91
P028,2025-03-13 15:00:00,48.62,47.68,4.54,0,4.91
P028,2025-03-13 16:00:00,52.77,51.33,4.67,0,4.91
P028,2025-03-13 17:00:00,65.86,64.97,4.23,0,4.91
P028,2025-03-13 18:00:00,71.69,70.68,4.73,0,4.91
P028,2025-03-13 19:00:00,82.37,80.97,4.47,0,4.91
P028,2025-03-13 20:00:00,74.17,72.8,4.49,0,4.91
P028,2025-03-13 21:00:00,72.8,72.04,4.55,0,4.91
P028,2025-03-13 22:00:00,57.67,56.03,4.59,0,4.91
P028,2025-03-13 23:00:00,57.76,57.04,4.51,0,4.91
P028,2025-03-14 00:00:00,49.82,49.31,4.71,0,4.91
P028,2025-03-14 01:00:00,51.36,50.08,4.33,0,4.91
