timestamp,station_id,latitude,longitude,temperature_C,pH,conductivity_uScm,dissolved_oxygen_mgL,turbidity_NTU,nitrate_mgL,phosphate_mgL,ammonia_mgL,orp_mV,chlorine_mgL,total_coliforms_CFU_100mL,e_coli_CFU_100mL
2025-08-23T12:00:00,BOTTLING-03,24.5,46.8,25.3,7.16,584.0,8.45,1.26,5.361,0.309,0.029,266.1,0.922,9,0
2025-08-23T15:00:00,BOTTLING-03,24.5,46.8,22.63,7.18,573.7,7.0,1.9,6.658,0.204,0.025,261.3,0.913,1,0
2025-08-23T18:00:00,BOTTLING-03,24.5,46.8,21.79,7.22,602.2,8.08,0.59,7.322,0.276,0.077,297.5,0.744,2,0
2025-08-23T21:00:00,BOTTLING-03,24.5,46.8,22.28,7.3,623.2,7.63,1.18,6.256,0.271,0.055,301.4,0.904,2,0
2025-08-24T00:00:00,BOTTLING-03,24.5,46.8,24.8,7.32,615.0,7.68,1.72,6.332,0.131,0.045,279.2,0.635,5,0
2025-08-24T03:00:00,BOTTLING-03,24.5,46.8,26.48,7.26,627.4,7.69,2.64,6.313,0.277,0.079,277.3,0.808,2,0
2025-08-24T06:00:00,BOTTLING-03,24.5,46.8,28.7,7.19,601.2,6.55,2.61,6.502,0.278,0.034,264.5,0.843,3,0
2025-08-24T09:00:00,BOTTLING-03,24.5,46.8,27.56,7.1,641.0,7.93,0.1,7.02,0.301,0.044,256.2,0.932,2,0
2025-08-24T12:00:00,BOTTLING-03,24.5,46.8,25.73,7.15,595.1,7.25,2.13,5.582,0.248,0.06,290.9,0.758,5,0
2025-08-24T15:00:00,BOTTLING-03,24.5,46.8,22.8,7.19,648.2,7.65,1.69,6.797,0.25,0.066,277.7,0.777,6,0
2025-08-24T18:00:00,BOTTLING-03,24.5,46.8,20.76,7.2,620.5,7.37,1.54,5.498,0.214,0.042,265.8,0.71,2,0
2025-08-24T21:00:00,BOTTLING-03,24.5,46.8,22.63,7.12,630.7,7.47,1.83,7.0,0.313,0.03,286.2,0.88,8,0
2025-08-25T00:00:00,BOTTLING-03,24.5,46.8,25.66,7.16,625.3,7.17,1.8,6.381,0.181,0.048,285.3,0.881,6,0
2025-08-25T03:00:00,BOTTLING-03,24.5,46.8,28.31,7.13,629.2,7.79,3.04,6.581,0.251,0.058,274.6,0.751,1,0
2025-08-25T06:00:00,BOTTLING-03,24.5,46.8,28.26,7.21,593.3,7.25,1.48,5.987,0.221,0.043,273.5,0.787,9,0
2025-08-25T09:00:00,BOTTLING-03,24.5,46.8,28.02,7.24,632.4,7.51,0.44,6.224,0.256,0.071,291.3,0.885,19,0
2025-08-25T12:00:00,BOTTLING-03,24.5,46.8,25.36,7.26,594.0,6.94,2.28,5.576,0.215,0.014,291.4,0.859,2,0
2025-08-25T15:00:00,BOTTLING-03,24.5,46.8,22.64,7.2,652.6,7.14,2.55,5.013,0.298,0.04,261.8,0.804,5,0
2025-08-25T18:00:00,BOTTLING-03,24.5,46.8,21.78,7.11,725.6,7.63,2.12,5.009,0.3,0.087,278.8,0.577,4,0
2025-08-25T21:00:00,BOTTLING-03,24.5,46.8,22.68,7.2,651.3,7.52,1.54,7.216,0.239,0.017,307.4,0.787,1,0
2025-08-26T00:00:00,BOTTLING-03,24.5,46.8,25.12,7.2,570.1,7.46,1.33,6.09,0.213,0.024,279.2,0.767,5,0
2025-08-26T03:00:00,BOTTLING-03,24.5,46.8,27.12,7.24,561.7,7.71,2.48,6.753,0.345,0.039,276.3,0.866,4,0
2025-08-26T06:00:00,BOTTLING-03,24.5,46.8,28.06,7.19,600.7,8.65,2.19,6.516,0.272,0.045,305.9,0.767,10,0
2025-08-26T09:00:00,BOTTLING-03,24.5,46.8,27.35,7.15,585.4,6.72,1.61,4.83,0.265,0.001,296.2,0.937,2,0
2025-08-26T12:00:00,BOTTLING-03,24.5,46.8,25.81,7.25,608.5,7.62,1.32,5.272,0.312,0.076,262.3,0.797,4,0
2025-08-26T15:00:00,BOTTLING-03,24.5,46.8,23.59,7.2,572.9,6.92,1.22,6.989,0.256,0.046,314.0,0.84,2,0
2025-08-26T18:00:00,BOTTLING-03,24.5,46.8,22.49,7.25,572.5,7.6,0.91,5.832,0.284,0.053,306.2,0.675,7,0
2025-08-26T21:00:00,BOTTLING-03,24.5,46.8,23.34,7.2,550.6,7.05,2.46,5.385,0.288,0.052,259.9,1.149,16,0
2025-08-27T00:00:00,BOTTLING-03,24.5,46.8,24.76,7.13,532.2,7.08,1.62,5.995,0.225,0.054,300.8,0.893,4,0
2025-08-27T03:00:00,BOTTLING-03,24.5,46.8,26.9,7.14,521.0,7.02,0.51,5.094,0.277,0.054,280.4,0.868,2,0
2025-08-27T06:00:00,BOTTLING-03,24.5,46.8,28.12,7.23,626.6,7.69,1.78,5.616,0.17,0.06,301.6,0.723,6,0
2025-08-27T09:00:00,BOTTLING-03,24.5,46.8,27.32,7.14,579.1,6.33,0.95,4.927,0.251,0.097,295.2,0.67,1,0
2025-08-27T12:00:00,BOTTLING-03,24.5,46.8,24.51,7.17,647.6,7.6,1.71,6.945,0.245,0.065,293.7,0.658,13,0
2025-08-27T15:00:00,BOTTLING-03,24.5,46.8,22.0,7.24,638.9,8.22,0.88,6.131,0.22,0.032,280.9,0.833,3,0
2025-08-27T18:00:00,BOTTLING-03,24.5,46.8,21.44,7.17,586.0,7.46,1.11,7.679,0.198,0.053,291.9,0.776,4,0
2025-08-27T21:00:00,BOTTLING-03,24.5,46.8,23.28,7.24,591.3,7.81,0.7,5.853,0.27,0.004,281.6,0.817,12,0
2025-08-28T00:00:00,BOTTLING-03,24.5,46.8,25.18,7.26,623.0,7.0,0.47,6.249,0.224,0.03,254.6,0.759,14,0
2025-08-28T03:00:00,BOTTLING-03,24.5,46.8,27.1,7.21,630.2,8.01,2.03,4.671,0.315,0.021,271.6,0.674,4,0
2025-08-28T06:00:00,BOTTLING-03,24.5,46.8,28.33,7.16,555.0,7.05,2.43,4.486,0.243,0.085,257.3,0.863,23,0
2025-08-28T09:00:00,BOTTLING-03,24.5,46.8,27.87,7.22,532.4,6.92,0.8,5.903,0.297,0.042,274.9,0.923,8,0
2025-08-28T12:00:00,BOTTLING-03,24.5,46.8,25.16,7.2,557.6,6.41,1.57,6.636,0.245,0.039,289.3,0.923,16,0
2025-08-28T15:00:00,BOTTLING-03,24.5,46.8,23.26,7.26,619.6,7.47,2.05,6.7,0.25,0.026,244.3,0.862,6,0
2025-08-28T18:00:00,BOTTLING-03,24.5,46.8,22.22,7.28,564.6,7.46,1.63,6.705,0.259,0.076,266.8,0.792,6,0
2025-08-28T21:00:00,BOTTLING-03,24.5,46.8,22.87,7.21,596.1,7.86,1.03,6.069,0.226,0.045,285.4,0.862,6,0
2025-08-29T00:00:00,BOTTLING-03,24.5,46.8,26.35,7.21,578.0,8.84,1.75,6.792,0.28,0.062,290.7,0.668,6,0
2025-08-29T03:00:00,BOTTLING-03,24.5,46.8,27.84,7.18,619.2,7.71,1.82,6.547,0.273,0.064,259.4,0.788,6,0
2025-08-29T06:00:00,BOTTLING-03,24.5,46.8,27.56,7.25,648.6,6.84,2.18,7.468,0.271,0.078,300.0,0.803,4,0
2025-08-29T09:00:00,BOTTLING-03,24.5,46.8,27.77,7.21,594.2,7.86,0.1,6.193,0.297,0.048,272.4,0.845,12,0
2025-08-29T12:00:00,BOTTLING-03,24.5,46.8,24.25,7.13,600.0,8.4,2.52,6.451,0.214,0.068,271.0,0.81,1,0
2025-08-29T15:00:00,BOTTLING-03,24.5,46.8,22.89,7.17,623.2,6.54,0.5,5.523,0.276,0.054,301.0,0.693,4,0
2025-08-29T18:00:00,BOTTLING-03,24.5,46.8,21.99,7.19,658.3,7.14,1.13,4.467,0.326,0.045,271.2,0.835,7,0
2025-08-29T21:00:00,BOTTLING-03,24.5,46.8,22.17,7.21,571.9,7.27,1.95,5.904,0.181,0.052,265.7,1.005,2,0
2025-08-30T00:00:00,BOTTLING-03,24.5,46.8,24.08,7.22,585.6,7.39,2.19,5.447,0.289,0.08,270.9,0.892,4,0
2025-08-30T03:00:00,BOTTLING-03,24.5,46.8,26.61,7.19,548.7,6.79,1.77,6.691,0.267,0.033,280.9,0.634,2,0
2025-08-30T06:00:00,BOTTLING-03,24.5,46.8,29.09,7.15,590.5,6.69,1.19,7.238,0.259,0.053,246.1,0.915,11,0
2025-08-30T09:00:00,BOTTLING-03,24.5,46.8,27.56,7.22,568.0,8.22,2.3,5.378,0.282,0.079,288.4,0.826,13,0
2025-08-30T12:00:00,BOTTLING-03,24.5,46.8,25.51,7.18,600.7,7.18,2.49,5.904,0.204,0.036,282.5,0.985,1,0
2025-08-30T15:00:00,BOTTLING-03,24.5,46.8,23.21,7.27,629.6,7.59,2.67,5.964,0.255,0.047,255.5,0.699,3,0
2025-08-30T18:00:00,BOTTLING-03,24.5,46.8,22.84,7.16,606.8,7.31,1.75,5.987,0.242,0.074,266.9,0.811,2,0
2025-08-30T21:00:00,BOTTLING-03,24.5,46.8,23.32,7.15,666.3,7.61,0.98,6.026,0.287,0.06,283.1,0.882,8,0
2025-08-31T00:00:00,BOTTLING-03,24.5,46.8,24.82,7.1,637.4,8.05,2.6,6.338,0.238,0.067,297.0,0.783,4,0
2025-08-31T03:00:00,BOTTLING-03,24.5,46.8,27.35,7.14,636.7,7.03,2.37,6.536,0.159,0.054,269.9,0.742,2,0
2025-08-31T06:00:00,BOTTLING-03,24.5,46.8,28.65,7.27,564.8,7.21,2.01,6.707,0.33,0.016,273.6,0.751,1,0
2025-08-31T09:00:00,BOTTLING-03,24.5,46.8,27.17,7.25,678.4,7.27,1.68,6.949,0.228,0.034,319.0,0.64,5,0
2025-08-31T12:00:00,BOTTLING-03,24.5,46.8,25.66,7.19,596.5,8.05,2.5,7.041,0.197,0.049,285.6,0.882,6,0
2025-08-31T15:00:00,BOTTLING-03,24.5,46.8,22.1,7.22,670.2,7.32,1.28,6.023,0.285,0.021,217.7,0.769,11,0
2025-08-31T18:00:00,BOTTLING-03,24.5,46.8,21.94,7.17,564.4,8.03,2.32,6.851,0.28,0.02,273.0,0.646,10,0
2025-08-31T21:00:00,BOTTLING-03,24.5,46.8,21.73,7.14,567.9,7.61,0.34,6.48,0.245,0.029,283.9,0.62,4,0
2025-09-01T00:00:00,BOTTLING-03,24.5,46.8,25.55,7.15,628.7,8.08,0.1,5.879,0.106,0.048,279.9,0.829,19,0
2025-09-01T03:00:00,BOTTLING-03,24.5,46.8,26.36,7.11,625.7,6.25,2.59,5.906,0.281,0.056,287.1,0.805,6,0
2025-09-01T06:00:00,BOTTLING-03,24.5,46.8,28.07,7.13,546.2,7.84,1.82,6.468,0.195,0.021,263.1,0.929,3,0
2025-09-01T09:00:00,BOTTLING-03,24.5,46.8,25.68,7.22,518.8,7.47,1.04,6.186,0.178,0.066,280.8,0.981,1,0
2025-09-01T12:00:00,BOTTLING-03,24.5,46.8,25.15,7.24,601.2,6.99,1.07,5.996,0.312,0.059,264.5,0.889,3,0
2025-09-01T15:00:00,BOTTLING-03,24.5,46.8,22.86,7.16,541.5,7.92,1.86,7.037,0.252,0.046,251.8,0.618,6,0
2025-09-01T18:00:00,BOTTLING-03,24.5,46.8,22.69,7.17,499.6,7.68,1.51,6.579,0.351,0.042,262.9,0.848,5,0
2025-09-01T21:00:00,BOTTLING-03,24.5,46.8,23.08,7.11,601.6,7.02,0.84,5.711,0.323,0.057,288.6,0.642,2,0
2025-09-02T00:00:00,BOTTLING-03,24.5,46.8,25.03,7.16,634.4,7.17,1.63,6.093,0.287,0.068,293.9,0.953,11,0
2025-09-02T03:00:00,BOTTLING-03,24.5,46.8,26.98,7.17,535.5,7.14,1.86,5.828,0.244,0.004,295.6,0.683,6,0
2025-09-02T06:00:00,BOTTLING-03,24.5,46.8,28.68,7.21,575.2,7.45,2.2,5.589,0.289,0.022,275.1,0.779,4,0
2025-09-02T09:00:00,BOTTLING-03,24.5,46.8,26.02,7.17,628.4,7.56,1.6,7.187,0.265,0.038,266.0,0.895,3,0
2025-09-02T12:00:00,BOTTLING-03,24.5,46.8,24.27,7.13,663.6,7.77,1.58,5.475,0.295,0.034,295.9,0.876,3,0
2025-09-02T15:00:00,BOTTLING-03,24.5,46.8,22.57,7.26,614.2,7.67,1.35,7.014,0.161,0.056,278.7,0.531,15,0
2025-09-02T18:00:00,BOTTLING-03,24.5,46.8,22.94,7.28,617.3,7.86,1.54,3.876,0.18,0.052,292.3,0.894,2,0
2025-09-02T21:00:00,BOTTLING-03,24.5,46.8,22.23,7.26,608.4,8.3,1.72,6.408,0.235,0.046,299.3,0.789,11,0
2025-09-03T00:00:00,BOTTLING-03,24.5,46.8,25.44,7.19,655.6,7.32,2.41,6.347,0.249,0.032,278.2,0.778,2,0
2025-09-03T03:00:00,BOTTLING-03,24.5,46.8,26.81,7.15,590.8,8.41,2.21,5.485,0.227,0.021,257.4,0.845,5,0
2025-09-03T06:00:00,BOTTLING-03,24.5,46.8,27.14,7.23,551.8,6.72,2.72,5.043,0.134,0.062,273.9,0.823,3,0
2025-09-03T09:00:00,BOTTLING-03,24.5,46.8,26.71,7.19,613.1,8.0,1.73,5.798,0.292,0.07,273.9,0.882,3,0
2025-09-03T12:00:00,BOTTLING-03,24.5,46.8,25.53,7.2,528.1,8.37,1.18,5.678,0.263,0.063,319.2,0.874,8,0
2025-09-03T15:00:00,BOTTLING-03,24.5,46.8,21.85,7.17,556.3,8.55,0.58,7.443,0.245,0.026,299.7,0.797,2,0
2025-09-03T18:00:00,BOTTLING-03,24.5,46.8,21.75,7.27,602.8,8.67,1.94,5.484,0.253,0.033,266.6,0.886,18,8
2025-09-03T21:00:00,BOTTLING-03,24.5,46.8,23.94,7.14,529.7,8.5,1.85,6.101,0.243,0.044,297.2,0.903,6,0
2025-09-04T00:00:00,BOTTLING-03,24.5,46.8,26.14,7.2,678.2,8.24,1.23,4.393,0.239,0.037,284.1,0.852,5,0
2025-09-04T03:00:00,BOTTLING-03,24.5,46.8,27.47,7.15,592.8,7.18,1.26,6.875,0.23,0.046,277.5,0.738,7,0
2025-09-04T06:00:00,BOTTLING-03,24.5,46.8,27.7,7.22,679.0,7.26,2.67,7.337,0.301,0.05,292.8,0.74,2,0
2025-09-04T09:00:00,BOTTLING-03,24.5,46.8,26.28,7.23,635.0,6.59,1.59,6.31,0.221,0.075,273.1,0.937,4,0
2025-09-04T12:00:00,BOTTLING-03,24.5,46.8,24.42,7.18,561.3,7.22,1.62,6.409,0.17,0.05,268.3,0.745,5,0
2025-09-04T15:00:00,BOTTLING-03,24.5,46.8,22.19,7.27,606.1,8.33,1.58,5.858,0.236,0.001,298.5,0.967,9,0
2025-09-04T18:00:00,BOTTLING-03,24.5,46.8,21.56,7.14,582.9,8.23,1.28,7.252,0.277,0.042,303.2,0.986,2,0
2025-09-04T21:00:00,BOTTLING-03,24.5,46.8,22.92,7.16,638.8,7.39,1.04,6.752,0.198,0.03,290.2,0.638,5,0
2025-09-05T00:00:00,BOTTLING-03,24.5,46.8,24.73,7.26,584.3,8.05,1.19,6.8,0.353,0.029,285.8,0.806,5,0
2025-09-05T03:00:00,BOTTLING-03,24.5,46.8,27.26,7.15,579.1,6.29,1.44,4.648,0.268,0.074,261.2,0.755,9,0
2025-09-05T06:00:00,BOTTLING-03,24.5,46.8,28.16,7.19,550.3,7.62,2.28,5.712,0.235,0.059,303.8,0.857,7,0
2025-09-05T09:00:00,BOTTLING-03,24.5,46.8,26.96,7.23,619.4,6.96,2.19,6.103,0.299,0.024,282.2,0.941,2,0
2025-09-05T12:00:00,BOTTLING-03,24.5,46.8,25.75,7.21,554.0,7.09,1.92,6.796,0.251,0.1,296.5,0.703,2,0
2025-09-05T15:00:00,BOTTLING-03,24.5,46.8,23.2,7.27,547.0,7.9,2.23,6.556,0.308,0.039,304.7,0.75,5,0
2025-09-05T18:00:00,BOTTLING-03,24.5,46.8,21.58,7.2,607.6,8.22,0.97,5.79,0.252,0.063,261.8,0.648,7,0
2025-09-05T21:00:00,BOTTLING-03,24.5,46.8,22.8,7.26,588.4,8.26,0.86,5.048,0.243,0.05,262.8,0.761,12,0
2025-09-06T00:00:00,BOTTLING-03,24.5,46.8,26.01,7.1,643.6,7.63,2.05,5.56,0.162,0.062,261.2,0.86,1,0
2025-09-06T03:00:00,BOTTLING-03,24.5,46.8,27.59,7.21,594.7,7.17,1.4,5.867,0.308,0.044,308.1,0.784,6,0
2025-09-06T06:00:00,BOTTLING-03,24.5,46.8,26.98,7.11,605.8,7.69,1.6,7.336,0.287,0.032,280.6,0.853,2,0
2025-09-06T09:00:00,BOTTLING-03,24.5,46.8,26.59,7.12,615.6,7.99,1.97,6.07,0.311,0.109,263.4,0.908,6,0
2025-09-06T12:00:00,BOTTLING-03,24.5,46.8,25.51,7.17,575.5,7.09,2.07,5.031,0.284,0.028,296.5,0.914,12,0
2025-09-06T15:00:00,BOTTLING-03,24.5,46.8,22.27,7.22,511.3,8.07,2.16,3.863,0.233,0.032,273.2,0.899,4,0
2025-09-06T18:00:00,BOTTLING-03,24.5,46.8,21.46,7.19,653.7,7.56,2.56,7.145,0.221,0.028,278.9,0.891,3,0
2025-09-06T21:00:00,BOTTLING-03,24.5,46.8,23.35,7.23,662.6,7.98,1.44,6.386,0.254,0.043,269.0,0.798,2,0
2025-09-07T00:00:00,BOTTLING-03,24.5,46.8,26.01,7.17,556.1,7.75,1.1,5.376,0.275,0.029,250.9,0.774,7,0
2025-09-07T03:00:00,BOTTLING-03,24.5,46.8,26.0,7.2,580.5,7.54,2.4,6.442,0.168,0.049,246.1,0.663,3,0
2025-09-07T06:00:00,BOTTLING-03,24.5,46.8,27.88,7.17,577.8,7.39,2.84,6.365,0.21,0.105,281.6,0.753,13,0
2025-09-07T09:00:00,BOTTLING-03,24.5,46.8,26.73,7.22,602.2,7.06,1.79,7.022,0.339,0.065,255.8,0.7,10,0
2025-09-07T12:00:00,BOTTLING-03,24.5,46.8,25.02,7.19,605.8,7.8,1.9,6.875,0.341,0.05,269.6,0.732,2,0
2025-09-07T15:00:00,BOTTLING-03,24.5,46.8,22.69,7.24,639.3,7.47,3.26,7.019,0.249,0.073,268.4,0.679,3,0
2025-09-07T18:00:00,BOTTLING-03,24.5,46.8,21.73,7.24,662.6,7.28,1.78,6.838,0.251,0.004,284.9,0.775,2,0
2025-09-07T21:00:00,BOTTLING-03,24.5,46.8,22.85,7.22,593.3,5.95,1.65,6.738,0.205,0.081,297.5,0.828,2,0
2025-09-08T00:00:00,BOTTLING-03,24.5,46.8,24.96,7.21,551.9,6.83,1.77,5.675,0.242,0.043,310.4,0.747,2,0
2025-09-08T03:00:00,BOTTLING-03,24.5,46.8,26.92,7.21,533.8,7.32,2.32,5.405,0.176,0.054,324.2,0.78,3,0
2025-09-08T06:00:00,BOTTLING-03,24.5,46.8,27.04,7.24,593.2,7.39,1.46,5.745,0.226,0.048,266.6,0.664,33,0
2025-09-08T09:00:00,BOTTLING-03,24.5,46.8,27.88,7.36,637.0,7.1,0.31,6.432,0.177,0.034,297.7,0.629,2,0
2025-09-08T12:00:00,BOTTLING-03,24.5,46.8,24.83,7.27,637.3,7.54,0.52,6.275,0.285,0.001,285.0,0.709,4,0
2025-09-08T15:00:00,BOTTLING-03,24.5,46.8,23.61,7.19,613.6,7.58,1.72,6.431,0.282,0.05,213.4,0.739,1,0
2025-09-08T18:00:00,BOTTLING-03,24.5,46.8,21.68,7.2,566.9,7.35,1.66,6.807,0.202,0.038,265.4,0.893,5,0
2025-09-08T21:00:00,BOTTLING-03,24.5,46.8,22.9,7.28,610.7,7.05,0.43,7.011,0.247,0.033,265.6,0.91,6,0
2025-09-09T00:00:00,BOTTLING-03,24.5,46.8,24.46,7.21,570.6,6.44,1.68,6.119,0.276,0.037,264.4,0.801,14,0
2025-09-09T03:00:00,BOTTLING-03,24.5,46.8,27.44,7.27,645.6,6.88,2.87,5.179,0.28,0.098,286.2,1.017,3,0
2025-09-09T06:00:00,BOTTLING-03,24.5,46.8,29.26,7.11,616.8,6.9,0.86,5.839,0.177,0.047,280.7,0.891,1,0
2025-09-09T09:00:00,BOTTLING-03,24.5,46.8,27.51,7.12,610.3,7.37,0.92,6.534,0.165,0.031,304.2,0.809,3,0
2025-09-09T12:00:00,BOTTLING-03,24.5,46.8,24.66,7.23,539.1,7.59,1.9,4.842,0.24,0.064,221.3,0.872,6,0
2025-09-09T15:00:00,BOTTLING-03,24.5,46.8,21.62,7.12,685.2,7.71,1.06,6.087,0.241,0.051,289.8,0.784,6,0
2025-09-09T18:00:00,BOTTLING-03,24.5,46.8,22.61,7.13,600.3,8.5,1.36,6.745,0.275,0.069,263.8,0.647,5,0
2025-09-09T21:00:00,BOTTLING-03,24.5,46.8,22.97,7.14,629.2,7.86,1.0,7.538,0.267,0.038,279.9,0.893,14,0
2025-09-10T00:00:00,BOTTLING-03,24.5,46.8,24.11,7.22,605.9,7.66,1.05,5.106,0.226,0.048,303.7,0.886,13,0
2025-09-10T03:00:00,BOTTLING-03,24.5,46.8,26.95,7.16,644.4,7.61,2.43,6.457,0.311,0.067,269.3,1.029,6,0
2025-09-10T06:00:00,BOTTLING-03,24.5,46.8,28.19,7.21,555.0,6.68,1.95,6.064,0.251,0.064,275.7,0.982,4,0
2025-09-10T09:00:00,BOTTLING-03,24.5,46.8,27.43,7.2,556.9,7.78,1.34,6.421,0.21,0.045,274.1,0.782,6,0
2025-09-10T12:00:00,BOTTLING-03,24.5,46.8,25.24,7.17,607.5,8.14,1.45,7.663,0.191,0.047,269.2,0.656,1,0
2025-09-10T15:00:00,BOTTLING-03,24.5,46.8,23.76,7.2,625.8,7.68,1.75,5.193,0.309,0.043,298.5,0.837,2,0
2025-09-10T18:00:00,BOTTLING-03,24.5,46.8,22.76,7.15,539.0,7.77,1.7,6.292,0.324,0.015,297.2,0.753,9,0
2025-09-10T21:00:00,BOTTLING-03,24.5,46.8,22.9,7.13,625.6,7.28,1.98,5.198,0.262,0.051,267.9,0.758,5,0
2025-09-11T00:00:00,BOTTLING-03,24.5,46.8,24.15,7.32,658.2,8.58,1.54,6.44,0.227,0.068,255.7,0.654,2,0
2025-09-11T03:00:00,BOTTLING-03,24.5,46.8,28.23,7.25,546.1,6.82,1.41,6.239,0.247,0.048,269.9,0.787,8,0
2025-09-11T06:00:00,BOTTLING-03,24.5,46.8,28.28,7.19,578.6,7.19,3.22,5.666,0.198,0.062,277.1,0.765,23,0
2025-09-11T09:00:00,BOTTLING-03,24.5,46.8,27.05,7.17,572.4,7.43,1.73,5.31,0.188,0.052,297.3,0.687,4,0
2025-09-11T12:00:00,BOTTLING-03,24.5,46.8,25.5,7.13,542.3,7.26,2.36,6.055,0.264,0.056,302.2,0.717,8,0
2025-09-11T15:00:00,BOTTLING-03,24.5,46.8,22.86,7.19,653.7,8.13,0.84,6.304,0.345,0.077,261.8,0.695,9,0
2025-09-11T18:00:00,BOTTLING-03,24.5,46.8,22.68,7.26,607.7,6.94,2.57,6.445,0.22,0.058,249.8,0.778,1,0
2025-09-11T21:00:00,BOTTLING-03,24.5,46.8,23.25,7.21,559.6,7.74,1.07,7.324,0.208,0.041,259.7,0.675,5,0
2025-09-12T00:00:00,BOTTLING-03,24.5,46.8,25.24,7.19,558.8,6.8,3.06,5.096,0.224,0.06,287.2,0.824,3,0
2025-09-12T03:00:00,BOTTLING-03,24.5,46.8,27.74,7.21,545.0,7.56,2.16,5.561,0.21,0.061,278.5,0.867,15,0
2025-09-12T06:00:00,BOTTLING-03,24.5,46.8,27.47,7.21,642.0,6.89,2.27,6.697,0.196,0.047,286.0,0.786,2,0
2025-09-12T09:00:00,BOTTLING-03,24.5,46.8,27.51,7.24,625.4,6.86,2.19,5.724,0.249,0.006,270.7,0.748,6,0
2025-09-12T12:00:00,BOTTLING-03,24.5,46.8,25.07,7.15,586.1,7.39,0.69,5.329,0.271,0.05,273.8,0.716,14,0
2025-09-12T15:00:00,BOTTLING-03,24.5,46.8,22.8,7.36,619.5,7.07,2.55,6.834,0.252,0.041,253.5,0.712,3,0
2025-09-12T18:00:00,BOTTLING-03,24.5,46.8,22.65,7.22,620.7,7.57,1.12,7.17,0.238,0.042,278.4,0.744,2,0
2025-09-12T21:00:00,BOTTLING-03,24.5,46.8,22.33,7.14,539.5,6.66,1.57,3.898,0.274,0.059,278.0,0.823,4,0
2025-09-13T00:00:00,BOTTLING-03,24.5,46.8,25.63,7.21,656.0,7.81,1.13,5.602,0.214,0.074,271.9,0.79,6,0
2025-09-13T03:00:00,BOTTLING-03,24.5,46.8,27.42,7.2,601.1,7.82,1.88,6.664,0.213,0.035,280.3,0.91,12,0
2025-09-13T06:00:00,BOTTLING-03,24.5,46.8,28.03,7.17,619.9,6.72,3.3,7.054,0.299,0.022,284.1,0.7,7,0
2025-09-13T09:00:00,BOTTLING-03,24.5,46.8,26.71,7.16,618.2,7.02,1.11,5.888,0.258,0.071,256.1,0.62,3,0
2025-09-13T12:00:00,BOTTLING-03,24.5,46.8,25.91,7.21,552.1,8.01,2.24,6.083,0.352,0.066,293.7,0.822,7,0
2025-09-13T15:00:00,BOTTLING-03,24.5,46.8,22.71,7.21,666.6,8.69,2.15,5.72,0.25,0.046,294.1,0.833,6,0
2025-09-13T18:00:00,BOTTLING-03,24.5,46.8,22.28,7.24,669.3,7.82,1.54,5.275,0.272,0.063,276.2,0.867,4,0
2025-09-13T21:00:00,BOTTLING-03,24.5,46.8,23.74,7.21,597.1,6.93,0.83,6.281,0.214,0.07,285.7,0.784,8,0
2025-09-14T00:00:00,BOTTLING-03,24.5,46.8,23.66,7.19,552.9,7.06,2.33,6.161,0.202,0.038,264.7,0.99,5,0
2025-09-14T03:00:00,BOTTLING-03,24.5,46.8,27.47,7.19,635.9,7.21,1.69,6.24,0.275,0.069,308.5,0.896,9,0
2025-09-14T06:00:00,BOTTLING-03,24.5,46.8,28.25,7.27,615.1,7.19,2.0,5.981,0.224,0.083,285.9,1.098,6,0
2025-09-14T09:00:00,BOTTLING-03,24.5,46.8,26.89,7.11,622.6,7.51,1.6,6.488,0.266,0.035,294.5,0.888,2,0
2025-09-14T12:00:00,BOTTLING-03,24.5,46.8,24.54,7.18,579.1,7.87,1.71,6.557,0.192,0.079,271.5,1.048,3,0
2025-09-14T15:00:00,BOTTLING-03,24.5,46.8,22.99,7.15,607.2,7.27,1.23,7.016,0.233,0.043,282.6,0.744,4,0
2025-09-14T18:00:00,BOTTLING-03,24.5,46.8,21.95,7.29,635.0,7.99,2.67,6.392,0.151,0.067,248.2,0.753,1,0
2025-09-14T21:00:00,BOTTLING-03,24.5,46.8,23.4,7.18,655.8,7.31,1.33,5.008,0.322,0.082,277.4,0.823,4,0
2025-09-15T00:00:00,BOTTLING-03,24.5,46.8,24.73,7.21,602.2,7.62,0.1,5.145,0.208,0.053,283.7,0.67,5,0
2025-09-15T03:00:00,BOTTLING-03,24.5,46.8,27.13,7.2,640.8,8.26,2.24,5.03,0.257,0.038,319.8,0.865,6,0
2025-09-15T06:00:00,BOTTLING-03,24.5,46.8,28.82,7.2,564.6,6.49,2.31,6.198,0.218,0.071,271.6,0.765,4,0
2025-09-15T09:00:00,BOTTLING-03,24.5,46.8,27.37,7.18,677.2,7.87,1.77,5.656,0.253,0.072,298.4,0.748,4,0
2025-09-15T12:00:00,BOTTLING-03,24.5,46.8,24.81,7.22,603.3,7.7,1.49,4.717,0.252,0.051,284.9,0.862,2,0
2025-09-15T15:00:00,BOTTLING-03,24.5,46.8,22.87,7.16,573.8,7.88,0.92,5.636,0.197,0.063,272.8,0.901,15,0
2025-09-15T18:00:00,BOTTLING-03,24.5,46.8,22.47,7.18,597.3,7.28,2.03,6.453,0.224,0.029,253.6,0.821,5,0
